contract_address,chain_id,token_id,to_address,from_address,transaction_hash,block_timestamp,block_number,amount,is_mint,token_type,log_index,purchase_price
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,172,0x070e21db655405a681088bfcfce96fcca76965e6,0x6632b50b00e16bc9807d6173142d950819b93fef,0xf3df829c7fe328f3319f996ec2c52e194dd0d6efafa98d85f107da4ffa25fdda,1670335547000,16126238,1,FALSE,ERC721,155,0.595
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,173,0x070e21db655405a681088bfcfce96fcca76965e6,0x6632b50b00e16bc9807d6173142d950819b93fef,0xf3df829c7fe328f3319f996ec2c52e194dd0d6efafa98d85f107da4ffa25fdda,1670335547000,16126238,1,FALSE,ERC721,154,0.545
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,318,0x070e21db655405a681088bfcfce96fcca76965e6,0xccc1d69c6a0ef4031fcd839f9135e8e466fe6555,0xf3df829c7fe328f3319f996ec2c52e194dd0d6efafa98d85f107da4ffa25fdda,1670335547000,16126238,1,FALSE,ERC721,153,0.54
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,81,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0x082b050d3a00c106c2292701e82b11bb39b301bb,0x3defdc6ec9646a850453c082a629df7bec005595644595ba202cf620ec7395e1,1669507307000,16057605,1,FALSE,ERC721,168,0.595
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,111,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0x872268ba314e3a571db7e9efe30f423041cd9c54,0xd0d9b76c5bafcabaadb399f58cda6051ce7df0e0ceb4208983b34365a007c78a,1669506143000,16057508,1,FALSE,ERC721,194,0.4
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,281,0xc6cf5a020bcfc65c6f8181c04cbb5ef5050fe28e,0x8eface48c5af9583faddaa98c5b34599a3052539,0x80a08222415cdeb5cb9d69d78008b44a6bd1a6bae47298fcedd85aefd852c373,1669028543000,16017960,1,FALSE,ERC721,144,0.251
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,256,0x3bb9a018be66ac8ddab18cdde0c51c61ac6eecfa,0x7ff75bf110d310a2615235222d7c3386b7eac566,0x0f25139b42b9573700be5f63dfe0a55b8d17f0d9044c2dc63bf2a4d647785b0a,1668300107000,15957588,1,FALSE,ERC721,191,0.33
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,241,0x3bb9a018be66ac8ddab18cdde0c51c61ac6eecfa,0x876c398985c29034f8108edb58cd244c48a1376f,0x0f25139b42b9573700be5f63dfe0a55b8d17f0d9044c2dc63bf2a4d647785b0a,1668300107000,15957588,1,FALSE,ERC721,190,0.33
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,126,0x15733e029b921ca53b44cea172244056090b29fd,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,0x1c50b173d5a50ce55bf7d837fca0d86267d68a47a364dba327e039476c901e9f,1668238163000,15952445,1,FALSE,ERC721,238,6
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,80,0x98b69d0b81fb1966ebe0af76789425706e5afe7b,0x082b050d3a00c106c2292701e82b11bb39b301bb,0x2bc0d31ae9994d4720e111c31e43f35584f795f06b511376cedab437ed1ca2dc,1668119519000,15942621,1,FALSE,ERC721,175,0.295
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,242,0xe1da9e3ea9efc074ebffd4d2bed209b370705188,0x7baa35903e27bb818e9a4c40b20110b710c86acb,0x7b2b8c7e65e3ecbe0782abb066d6558b308c44e769ac02a33598e3e8980e0dc2,1668079115000,15939272,1,FALSE,ERC721,254,0.24
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,112,0xa4bc8e08f7ba01043b2088040255036b57edaf91,0x872268ba314e3a571db7e9efe30f423041cd9c54,0x1425b8f3f7150f90f9eea302267f7ac41acbe4fb24d5ab9c3b3f630299557b20,1667927723000,15926744,1,FALSE,ERC721,244,0.23
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,78,0x3c2027f90b087ec509e533762a917e76e09b1d0c,0x082b050d3a00c106c2292701e82b11bb39b301bb,0xde1d42ad5f0e79d5a627c8169b9b87cbad5bfc1898d66adc77368a5c688a1bde,1667397947000,15882820,1,FALSE,ERC721,169,0.35
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,130,0xa3b6e1577b003c8b176ba321432920e6072abd5e,0xcb42ac441fcade3935243ea118701f39aa004486,0xafd0a87c08ebe6629be48c317dbb4199c894acb956ef7eb9214fd1b42883e173,1666809527000,15834093,1,FALSE,ERC721,179,0.69
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,77,0xa3b6e1577b003c8b176ba321432920e6072abd5e,0x4936b305102f442080d4711f14c5f0318e3caf74,0xafd0a87c08ebe6629be48c317dbb4199c894acb956ef7eb9214fd1b42883e173,1666809527000,15834093,1,FALSE,ERC721,178,0.25
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,328,0xd87d47b3c1beff62343bec54a740157f4e13a618,0xc2b658bbcedb33598fe80ac2f51ff41e2df0206f,0x3c06949356e70007ecc8a7656677f362a000e2f9ebee071a27a7c5633e9c7c6d,1666081775000,15773806,1,FALSE,ERC721,96,0.12
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,72,0xb9f5039273a63275d2f15e3c970bdbfcf47d0a5f,0xde2b6b35b0f5ac7ebdfb252958325fcbb6da30b5,0x8c679ce7b821884c586a83099a53a45a0a53ee114d3bf2ac5094d81a69d2b69d,1665518063000,15727085,1,FALSE,ERC721,284,0.363
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,29,0x070e21db655405a681088bfcfce96fcca76965e6,0x11b4e83bc3e9605f03e2a4c34bd09567be5aebbe,0x3f9ea05698fff6a7bfb89b4ac070408c599cd613685f5546964da7cfd668f7d3,1665394115000,15716807,1,FALSE,ERC721,161,0.43
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,72,0xde2b6b35b0f5ac7ebdfb252958325fcbb6da30b5,0xf256c4c027ce81cd471200a862f11124010e0d1d,0xe1d27edc705ed1792cd2eb82eb903d50f8dd5b45df3e40f3735078695c1a63c7,1665334571000,15711868,1,FALSE,ERC721,213,0.19
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,281,0x5679bf6f85c435312917111ee2ff60345a59238e,0x70d375d9a05918fe4ecb1d65ea9fdc1c3f5db0dd,0x6998a8d63a64181dfdf8df896d67a63e15fd1ba85705f4571bdf1c0b730b77f3,1665233531000,15703492,1,FALSE,ERC721,190,0.33
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,206,0x070e21db655405a681088bfcfce96fcca76965e6,0x64e3ddf498fc1f5c661ecd64984c03fcedbdd7e1,0xe2248af44f8117d6a11bb69855885974a874f1bd1c996449886cfa7cf7aff3f9,1665228947000,15703111,1,FALSE,ERC721,488,0.5
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,49,0x070e21db655405a681088bfcfce96fcca76965e6,0x9143aa81feddda4e7528863ae062908c3add016b,0xe2248af44f8117d6a11bb69855885974a874f1bd1c996449886cfa7cf7aff3f9,1665228947000,15703111,1,FALSE,ERC721,487,0.6
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,326,0x070e21db655405a681088bfcfce96fcca76965e6,0xc3580d20b7577e7388eff874ab203acd6fffdb30,0xe2248af44f8117d6a11bb69855885974a874f1bd1c996449886cfa7cf7aff3f9,1665228947000,15703111,1,FALSE,ERC721,486,0.3
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,102,0x070e21db655405a681088bfcfce96fcca76965e6,0x919eef447cca010bf85d4481de925083adb70583,0x5612a684f526d19574445c0a5fc4a867c53f0e00f381d61a0483366646399774,1665229247000,15703136,1,FALSE,ERC721,345,0.299
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,252,0x070e21db655405a681088bfcfce96fcca76965e6,0xe1da9e3ea9efc074ebffd4d2bed209b370705188,0x5612a684f526d19574445c0a5fc4a867c53f0e00f381d61a0483366646399774,1665229247000,15703136,1,FALSE,ERC721,344,0.296
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,20,0x070e21db655405a681088bfcfce96fcca76965e6,0x10a381cfdd62c21c4ab1f91bee2ac3faf6ddf2fc,0x5612a684f526d19574445c0a5fc4a867c53f0e00f381d61a0483366646399774,1665229247000,15703136,1,FALSE,ERC721,343,0.2975
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,18,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0x10a381cfdd62c21c4ab1f91bee2ac3faf6ddf2fc,0xca7eed32c6a33fdd4bf550fe9ea9ef86c8794fe088aa1c66b3f5e3974bd7cf9e,1665200219000,15700726,1,FALSE,ERC721,280,0.1979
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,53,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0xa3b6e1577b003c8b176ba321432920e6072abd5e,0xca7eed32c6a33fdd4bf550fe9ea9ef86c8794fe088aa1c66b3f5e3974bd7cf9e,1665200219000,15700726,1,FALSE,ERC721,279,0.129
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,79,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0xca7eed32c6a33fdd4bf550fe9ea9ef86c8794fe088aa1c66b3f5e3974bd7cf9e,1665200219000,15700726,1,FALSE,ERC721,278,0.119
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,216,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0x070e21db655405a681088bfcfce96fcca76965e6,0xca7eed32c6a33fdd4bf550fe9ea9ef86c8794fe088aa1c66b3f5e3974bd7cf9e,1665200219000,15700726,1,FALSE,ERC721,277,0.198
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,273,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0xe247e85441308f45a1c581072cf12671405c1a64,0xca7eed32c6a33fdd4bf550fe9ea9ef86c8794fe088aa1c66b3f5e3974bd7cf9e,1665200219000,15700726,1,FALSE,ERC721,276,0.14
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,313,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,0x0055cd5f017027d10adf4f13332181e6d8d886bb,0xca7eed32c6a33fdd4bf550fe9ea9ef86c8794fe088aa1c66b3f5e3974bd7cf9e,1665200219000,15700726,1,FALSE,ERC721,275,0.12
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,67,0xc213e5d1ba49e3069b7ed5ce1f53ed299b966c73,0x0c3261e6bbf1fb802d69e6198771804a4150c8fb,0x0da567117b60c460da8ee0e0aa0f54faa56cabe114533bdc20bc15d5958acdc9,1665173747000,15698529,1,FALSE,ERC721,461,0.5
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,214,0xaa6c28a775ca64c4104057eff7d2f0a07ce89b29,0x0db7b27b7a3ea8035d3f66f3ba7532221ef06abe,0x7a2451bcc12cb2adb430e63af0fb0daa6806950e98f173d116470a0737da0510,1664997911000,15683975,1,FALSE,ERC721,2,0.48
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,315,0x3602c3bd902ed054e5eb85ac5c55f86665b24f0c,0xccc1d69c6a0ef4031fcd839f9135e8e466fe6555,0x575fed41206c8e6d6f90a12b1997e771e7b105d1a3a949df954306799c3b5a1c,1664944931000,15679590,1,FALSE,ERC721,184,0.85
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,16,0x3602c3bd902ed054e5eb85ac5c55f86665b24f0c,0x10a381cfdd62c21c4ab1f91bee2ac3faf6ddf2fc,0x575fed41206c8e6d6f90a12b1997e771e7b105d1a3a949df954306799c3b5a1c,1664944931000,15679590,1,FALSE,ERC721,183,0.2999
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,113,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x872268ba314e3a571db7e9efe30f423041cd9c54,0x83cf21de0d03e2f94815d338c27a4c0894796a01f9aebf5dde3be81d00143625,1664941367000,15679295,1,FALSE,ERC721,124,0.16
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,90,0x2ac6e5b6a4e393202253eac03a428d2f52b86069,0xccc1d69c6a0ef4031fcd839f9135e8e466fe6555,0x230aa25b2393134e36e072b908a6f895a01a4f262cb0d887d0eea7271c4a3aaa,1664881223000,15674335,1,FALSE,ERC721,357,0.12
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,320,0x58a9abbc6355490a50eed6a159d8f5f2159e7e30,0xe75b8691f75120082561d03279e31e5c11b9ebf3,0x674e07a88363cb1f48f2cf8f862c88e168886a3d7fba08da0120f5184f9e05a5,1664867723000,15673219,1,FALSE,ERC721,157,0.12
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,87,0xf1a0c1723b4791638382f479c16222de4201f9c2,0xccc1d69c6a0ef4031fcd839f9135e8e466fe6555,0x2b324c7f39c2a23b0b0f7946dbb0da958b7f040cb84505025c5c428d0683870e,1664835911000,15670590,1,FALSE,ERC721,463,0.13
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,19,0x486843ad8adb101584fcce56e88a09e6f25d16d1,0x10a381cfdd62c21c4ab1f91bee2ac3faf6ddf2fc,0xf81dd50dad69933c0439a1a5ca8fb9c6d1e5520e16b0d30613ef869f3df1a788,1664825783000,15669750,1,FALSE,ERC721,365,0.1249
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,145,0x1e341aa44c293d95d13d778492d417d1be4e63d5,0x892e7d0d45171c97f2f1c73815c1cebef3d1f812,0xa260413f0e1a7fcc7bc6a87a15656fa5adb264799ab59615ecf0b74fe7f275f0,1664799599000,15667584,1,FALSE,ERC721,323,0.59
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,241,0x876c398985c29034f8108edb58cd244c48a1376f,0x50f5b387d517e3cf9df39d8a3dc3479dae7474d5,0x2d5fd4e8c7f8a41688b140d33132e9f837b165395adcb2c4eb147a08a65c8b64,1664773655000,15665436,1,FALSE,ERC721,207,0.1
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,52,0xa49958fa14309f3720159c83cd92c5f38b1e3306,0xa3b6e1577b003c8b176ba321432920e6072abd5e,0xf54fdb125811345e3b0a0493ecada016d4a6b98c4fbade14bd43890012a8ec10,1664770283000,15665157,1,FALSE,ERC721,143,0.2999
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,217,0xa49958fa14309f3720159c83cd92c5f38b1e3306,0xfcbaacad53def4df17fd8eb1e1b10291ca09b85e,0x145c81e2c38415e54e5350ca92655a49fe6bb0c180b32f588c4785b934ab96fc,1664770211000,15665151,1,FALSE,ERC721,122,0.12
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,310,0xa49958fa14309f3720159c83cd92c5f38b1e3306,0x0db7b27b7a3ea8035d3f66f3ba7532221ef06abe,0x3780138c536b1ffa0a9e6bb5978be2ed0d56d545f67d643f033b14f2989352e2,1664770163000,15665147,1,FALSE,ERC721,187,0.09
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,55,0x89afa2763a6cdd0c26ae65ef60455781312b56f8,0xa3b6e1577b003c8b176ba321432920e6072abd5e,0x5f17a286d1235f9886381938d7a7e398468ef3f236c830e213e1a1fcf4787eb6,1664571947000,15648727,1,FALSE,ERC721,251,0.199
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,314,0xd54094d09109dd8d30340d3dfb66356c838a3b0c,0x50f5b387d517e3cf9df39d8a3dc3479dae7474d5,0xd5d6d0bd1feccec41014c421094cd56d8aab9d19c915b52c4a5075564dacfb56,1664568107000,15648408,1,FALSE,ERC721,125,0.15
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,200,0x1e341aa44c293d95d13d778492d417d1be4e63d5,0x8dc368e115e1de5b033c64b5a27cfd51dfee9567,0x7c82a5ad44f32668394bb69ec62a9fdc145c53754097c15bf48155ff9139daad,1664549555000,15646871,1,FALSE,ERC721,214,0.121
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,199,0x61a17076f014fd248d72258bc9ccbaeba49ccd8c,0x8dc368e115e1de5b033c64b5a27cfd51dfee9567,0x4667fd46d56e0a20c0bef1bb96f1ab968ba263b87982d5f876f2f88dbfb9efae,1664549471000,15646864,1,FALSE,ERC721,382,0.13
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,171,0xf7b18e107eb36797f4ce36de756630b9c30969ad,0x6632b50b00e16bc9807d6173142d950819b93fef,0x29d7aa8b430550f42be2aee5d94fad8e4aec5890728a3c3ba63300faed29bab2,1664458907000,15639366,1,FALSE,ERC721,467,0.121
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,116,0x66e4476eb15f7deb6e662581d641523e858bedea,0x61d741b371a57554d30e2a44a946e31e6f52570f,0x17307139084e391d997fdda8144d425a7594832e7ca8a7cffbfeb85cd77fd99f,1664414543000,15635689,1,FALSE,ERC721,225,0.199
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,84,0x1e341aa44c293d95d13d778492d417d1be4e63d5,0x82ce5258aa5925bb5c9da07fa7996e73687a440e,0xff60cf825133c6a6af7b9dbd2f88d0c763c4e032aaa042b0313b19e410f4256c,1664408507000,15635187,1,FALSE,ERC721,211,0.16
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,244,0x3839acf1ee7699d1f46b1be840d8ad8317fdf757,0x2b9be69f6c217795793a7b1b79f3adbe64aad636,0xf1e979149394566747137d7e6f06ef50271e59eda53838c802121a6e502543e7,1664406539000,15635025,1,FALSE,ERC721,412,0.1
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,251,0x070e21db655405a681088bfcfce96fcca76965e6,0xe1da9e3ea9efc074ebffd4d2bed209b370705188,0x60bf848b1a1304c55501ca4ad8d09c443c7b3f46d9d93834d33a84f7b27e210b,1664401811000,15634632,1,FALSE,ERC721,385,0.1
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,216,0x070e21db655405a681088bfcfce96fcca76965e6,0xfcbaacad53def4df17fd8eb1e1b10291ca09b85e,0x909474bfcc0a17cfc9986883c45cc6937240f98c71f61ca18773b0f81c77ef78,1664401727000,15634625,1,FALSE,ERC721,222,0.1
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,272,0x070e21db655405a681088bfcfce96fcca76965e6,0xde06b4bbefffadbf39e97bf3d8450ea6853eff73,0xa58d1ab4e2c11317f9df85a7c031e0a6be04de6d5346208869b04095b805d06b,1664401643000,15634618,1,FALSE,ERC721,415,0.1
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,214,0x5b8ed97b1e85ea4e5e96c3a6e00b0835b087fce5,0xaa6c28a775ca64c4104057eff7d2f0a07ce89b29,0x9403ab0e4a7607219947668b13051d9fe914ce051dbde24586e103a3a3cdab50,1679371739000,16873548,1,FALSE,ERC721,288,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,98,0xfb400eb2708ff55089957c777c1922304e2913ab,0xe63eb8c275998f93d67ab89e15f8d98269c72364,0x45f6b2df0f91aecca82046d41a6a13174e3c0870717327b205abb7f48bb1a7d8,1676164019000,16609292,1,FALSE,ERC721,157,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,99,0xfb400eb2708ff55089957c777c1922304e2913ab,0xe63eb8c275998f93d67ab89e15f8d98269c72364,0x45f6b2df0f91aecca82046d41a6a13174e3c0870717327b205abb7f48bb1a7d8,1676164019000,16609292,1,FALSE,ERC721,156,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,100,0xfb400eb2708ff55089957c777c1922304e2913ab,0xe63eb8c275998f93d67ab89e15f8d98269c72364,0x45f6b2df0f91aecca82046d41a6a13174e3c0870717327b205abb7f48bb1a7d8,1676164019000,16609292,1,FALSE,ERC721,155,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,126,0x3bd035e5b964180b0fd7c72d8ef67ccf541c01b0,0x15733e029b921ca53b44cea172244056090b29fd,0xc192bd1d99a125470282af930379cc6fdea15c7826db25323ff26a80353dc1d0,1675909367000,16588188,1,FALSE,ERC721,473,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,274,0xe902181797625515d2bcac85d2d371b6810f4a44,0xe247e85441308f45a1c581072cf12671405c1a64,0xdac2ba10f02b213a217164c5cf749278ade64064f895afee9d0ac46095d7cf04,1674538763000,16474636,1,FALSE,ERC721,308,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,275,0xe902181797625515d2bcac85d2d371b6810f4a44,0xe247e85441308f45a1c581072cf12671405c1a64,0xdac2ba10f02b213a217164c5cf749278ade64064f895afee9d0ac46095d7cf04,1674538763000,16474636,1,FALSE,ERC721,307,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,86,0xb89cb33c65a7edf19b7e96fdf3598061054de104,0xa5c8a62f221adeaf8a7c0bef60044861d9c4b400,0x7cc7864b718fd563740a0eb2484bfe286a03ed69a7b3d71a5d16d05f8ba324bd,1673723903000,16407086,1,FALSE,ERC721,677,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,333,0xe552c715b14c5235d8c2d2277fc05c3c4f3217b0,0xe1da9e3ea9efc074ebffd4d2bed209b370705188,0x4ea3c2afac26459b202be5603b2934106bdcca6da138548126cd386179bd18ba,1672069991000,16269944,1,FALSE,ERC721,111,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,242,0xe552c715b14c5235d8c2d2277fc05c3c4f3217b0,0xe1da9e3ea9efc074ebffd4d2bed209b370705188,0x4ea3c2afac26459b202be5603b2934106bdcca6da138548126cd386179bd18ba,1672069991000,16269944,1,FALSE,ERC721,109,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,186,0xd35d60b1746caec2289c892eac7351d66d63455b,0x921fc6cf9334a6248d6b9f460aa32c5914778f82,0x9593a62dcb399e98622509c8d0b7cdb2bc3cca9f220aacc441457c640d0884ca,1671996083000,16263815,1,FALSE,ERC721,151,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,316,0x8682a78ea82bd94c3e250539079119b6eef132db,0xb9f5039273a63275d2f15e3c970bdbfcf47d0a5f,0xcea0695b2308ba3c2ba81d0d802c66bcd8c6afc6ad6180418b6e416cfe60c702,1671749243000,16243328,1,FALSE,ERC721,363,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,141,0xd343b8dae88e117d25c181317cf6811166911b11,0x0055cd5f017027d10adf4f13332181e6d8d886bb,0xd8b7ad9403c020b2647df91129db62d8584ad83475bd3784ebb9266d66ac76c9,1680625919000,16976717,1,FALSE,ERC721,364,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,143,0xd343b8dae88e117d25c181317cf6811166911b11,0x0055cd5f017027d10adf4f13332181e6d8d886bb,0xd8b7ad9403c020b2647df91129db62d8584ad83475bd3784ebb9266d66ac76c9,1680625919000,16976717,1,FALSE,ERC721,363,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,144,0xd343b8dae88e117d25c181317cf6811166911b11,0x0055cd5f017027d10adf4f13332181e6d8d886bb,0xd8b7ad9403c020b2647df91129db62d8584ad83475bd3784ebb9266d66ac76c9,1680625919000,16976717,1,FALSE,ERC721,362,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,235,0x2b13e2dab358fbeabff61517255d45a64e91d7f4,0x1ec99f6f8d1d161af7cd37f0eff31c060c80c167,0x917bfad8eba6b6d4ad0df55188b3b2e0680ff8cda50c13e4b69752e26bb11e98,1671237155000,16200855,1,FALSE,ERC721,209,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,235,0x1ec99f6f8d1d161af7cd37f0eff31c060c80c167,0x2b13e2dab358fbeabff61517255d45a64e91d7f4,0x1d8805dc8dfbef9152e5dce2ed08b3a95e26c8c90021c158aea42752630f5c67,1671060935000,16186256,1,FALSE,ERC721,153,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,87,0x2e2396c94c68e99958982371aa4fb2d642d13c19,0xf1a0c1723b4791638382f479c16222de4201f9c2,0x9289cc86120fee80093b73e7da2c530f8ce87cfb438a041e02ca6e682405b56f,1671046595000,16185065,1,FALSE,ERC721,174,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,232,0x2e2396c94c68e99958982371aa4fb2d642d13c19,0x12579783fbe8c2645d7a634b238da748405975a2,0x9d78ea2b05cac2f2078ab13388eaac45f01d519d97463276cd1b10d4810d64ef,1670664491000,16153405,1,FALSE,ERC721,130,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,58,0xeaff5716a61a6be7151b3bad141ad2ac3d683bcb,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x87e055e2b9763380e0c3e43b4456bd7fb1a36324b99c9030f77e057d73014c8f,1670544875000,16143503,1,FALSE,ERC721,246,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,330,0x59171b87817c5f07157066bd5284707a711229b3,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x6e990dfd128da6a419e98f3ea6a212acdbc5b2277e6a52df43ae97a26c58bb15,1670532083000,16142443,1,FALSE,ERC721,239,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,227,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0xe3da3a31d1d53d0ab76115b6cf05420cc4fedb32256c058aa9263c03f274414a,1670531819000,16142421,1,FALSE,ERC721,77,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,17,0x35c82c64ea203b9a259de0eb4b828ab304e496dc,0x10a381cfdd62c21c4ab1f91bee2ac3faf6ddf2fc,0x85b8cac7ef9fa28b87021a7b82139601059674dd7fb7bcb625159daadf7a082e,1669889543000,16089280,1,FALSE,ERC721,198,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,163,0xa5c8a62f221adeaf8a7c0bef60044861d9c4b400,0x892e7d0d45171c97f2f1c73815c1cebef3d1f812,0x5404a95d196d3580a1fde564404781245dd0f1d07ea4353ad44ceee1c300175e,1669524599000,16059040,1,FALSE,ERC721,176,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,163,0x892e7d0d45171c97f2f1c73815c1cebef3d1f812,0x0a5952c1d5fb43199a3c0f2005fa874a9c7a4657,0x0c57b43693c89c2a3d9d441d22378c48dab1464c3d3c16bb2d2b3e440f7d787c,1669524515000,16059033,1,FALSE,ERC721,42,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,15,0x319d9245009d8eb33bb2a5a8938a58f47edd3547,0xd35d60b1746caec2289c892eac7351d66d63455b,0x91e02b40f28b50e7c7ff83e582a8d1364bd09275d3c3087ebda0fdd295e3e2a1,1668909383000,16008084,1,FALSE,ERC721,96,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,14,0x319d9245009d8eb33bb2a5a8938a58f47edd3547,0xd35d60b1746caec2289c892eac7351d66d63455b,0x91e02b40f28b50e7c7ff83e582a8d1364bd09275d3c3087ebda0fdd295e3e2a1,1668909383000,16008084,1,FALSE,ERC721,95,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,163,0x0a5952c1d5fb43199a3c0f2005fa874a9c7a4657,0x7e88fb9321653094ab15c0ea53e1f08202432949,0x67544805a58a277d9b1008a958a82cbeb6fe566b6e3caa22145d8f7026e3c55d,1668554435000,15978672,1,FALSE,ERC721,431,0
